src_label,src_id,relation,dst_label,dst_id
Gene,RBCS1,AFFECTS,Metabolite,sugar precursors via CO2 fixation
Gene,RBCS1,APPLIED_IN,Species,Zea mays
Gene,RBCS1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RBCS1,IN_PAPER,Paper,10.1104/pp.112.195677
Gene,RBCS1,SOURCE_FROM,Species,Zea mays
Gene,RBCS1A,AFFECTS,Metabolite,Chlorophyll
Gene,RBCS1A,AFFECTS,Metabolite,soluble sugar
Gene,RBCS1A,APPLIED_IN,Species,Arabidopsis thaliana
Gene,RBCS1A,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RBCS1A,IN_PAPER,Paper,10.1016/j.ecoenv.2018.11.062
Gene,RBCS1A,IN_PAPER,Paper,10.1111/nph.70811
Gene,RBCS1A,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,RBCS2,AFFECTS,Metabolite,Protein (crude protein)
Gene,RBCS2,AFFECTS,Metabolite,Rubisco holoenzyme / photosynthetic carbon fixation capacity
Gene,RBCS2,AFFECTS,Metabolite,sugar precursors via CO2 fixation
Gene,RBCS2,APPLIED_IN,Species,Landoltia punctata
Gene,RBCS2,APPLIED_IN,Species,Oryza sativa
Gene,RBCS2,APPLIED_IN,Species,Zea mays
Gene,RBCS2,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RBCS2,IN_PAPER,Paper,10.1104/pp.112.195677
Gene,RBCS2,IN_PAPER,Paper,10.3389/fpls.2025.1694864
Gene,RBCS2,SOURCE_FROM,Species,Landoltia punctata
Gene,RBCS2,SOURCE_FROM,Species,Oryza sativa
Gene,RBCS2,SOURCE_FROM,Species,Zea mays
Gene,RBCS2; RBCS3; RBCS4; RBCS5,AFFECTS,Metabolite,Sucrose
Gene,RBCS2; RBCS3; RBCS4; RBCS5,APPLIED_IN,Species,Oryza sativa
Gene,RBCS2; RBCS3; RBCS4; RBCS5,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RBCS2; RBCS3; RBCS4; RBCS5,SOURCE_FROM,Species,Oryza sativa
Gene,RBCS3B,AFFECTS,Metabolite,Chlorophyll
Gene,RBCS3B,APPLIED_IN,Species,Arabidopsis thaliana
Gene,RBCS3B,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RBCS3B,IN_PAPER,Paper,10.1111/nph.70811
Gene,RBCS3B,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,RBE1,AFFECTS,Metabolite,Amylopectin
Gene,RBE1,AFFECTS,Metabolite,Starch (amylopectin)
Gene,RBE1,APPLIED_IN,Species,Oryza sativa
Gene,RBE1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RBE1,IN_PAPER,Paper,10.1016/S0168-9452(03)00003-5
Gene,RBE1,SOURCE_FROM,Species,Oryza sativa
Gene,RBE3,AFFECTS,Metabolite,Amylopectin
Gene,RBE3,AFFECTS,Metabolite,Starch (amylopectin)
Gene,RBE3,APPLIED_IN,Species,Oryza sativa
Gene,RBE3,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RBE3,IN_PAPER,Paper,10.1016/S0168-9452(03)00003-5
Gene,RBE3,SOURCE_FROM,Species,Oryza sativa
Gene,RBE4,AFFECTS,Metabolite,Starch (amylopectin)
Gene,RBE4,APPLIED_IN,Species,Oryza sativa
Gene,RBE4,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RBE4,SOURCE_FROM,Species,Oryza sativa
Gene,RBG,AFFECTS,Metabolite,Indole alkaloids
Gene,RBG,APPLIED_IN,Species,Rehmannia glutinosa
Gene,RBG,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RBG,IN_PAPER,Paper,10.1186/s12870-023-04478-3
Gene,RBG,SOURCE_FROM,Species,Rehmannia glutinosa
Gene,RBL1,AFFECTS,Metabolite,"Phosphatidylinositol 4,5-bisphosphate"
Gene,RBL1,APPLIED_IN,Species,Oryza sativa
Gene,RBL1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RBL1,IN_PAPER,Paper,10.1038/s41586-023-06205-2
Gene,RBL1,SOURCE_FROM,Species,Oryza sativa
Gene,RBL10,AFFECTS,Metabolite,MGDG; PG
Gene,RBL10,APPLIED_IN,Species,Arabidopsis thaliana
Gene,RBL10,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RBL10,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,RBOH,AFFECTS,Metabolite,Reactive oxygen species
Gene,RBOH,APPLIED_IN,Species,Zea mays
Gene,RBOH,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RBOH,IN_PAPER,Paper,10.1007/s00122-025-04890-3
Gene,RBOH,SOURCE_FROM,Species,Zea mays
Gene,RBOH (respiratory burst oxidase homolog) NADPH oxidases,AFFECTS,Metabolite,Lignin
Gene,RBOH (respiratory burst oxidase homolog) NADPH oxidases,APPLIED_IN,Species,Linum usitatissimum
Gene,RBOH (respiratory burst oxidase homolog) NADPH oxidases,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,RBOH (respiratory burst oxidase homolog) NADPH oxidases,IN_PAPER,Paper,10.1105/tpc.114.122002
Gene,RBOH (respiratory burst oxidase homolog) NADPH oxidases,PARTICIPATES_IN,Process,Hydrogen peroxide supply for lignin polymerization
Gene,RBOH (respiratory burst oxidase homolog) NADPH oxidases,SOURCE_FROM,Species,Linum usitatissimum
Gene,RBOH-B,APPLIED_IN,Species,Solanum lycopersicum
Gene,RBOH-B,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RBOH-B,IN_PAPER,Paper,10.1016/j.plaphy.2023.108229
Gene,RBOH-B,SOURCE_FROM,Species,Solanum lycopersicum
Gene,RBOH1,AFFECTS,Metabolite,Iron (Fe)
Gene,RBOH1,AFFECTS,Metabolite,hydrogen peroxide (H2O2); glutathione redox state (indirect)
Gene,RBOH1,AFFECTS,Metabolite,jasmonic acid; jasmonoyl-isoleucine
Gene,RBOH1,APPLIED_IN,Species,Oryza sativa
Gene,RBOH1,APPLIED_IN,Species,Solanum lycopersicum
Gene,RBOH1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RBOH1,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,RBOH1,IN_PAPER,Paper,10.1016/j.cub.2019.08.049
Gene,RBOH1,IN_PAPER,Paper,10.1111/pce.13145
Gene,RBOH1,IN_PAPER,Paper,10.1111/pce.13623
Gene,RBOH1,PARTICIPATES_IN,Process,ROS-mediated signaling control of jasmonate biosynthesis
Gene,RBOH1,SOURCE_FROM,Species,Oryza sativa
Gene,RBOH1,SOURCE_FROM,Species,Solanum lycopersicum
Gene,RBOHA,AFFECTS,Metabolite,lignin
Gene,RBOHA,APPLIED_IN,Species,Medicago truncatula
Gene,RBOHA,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,RBOHA,IN_PAPER,Paper,10.1016/j.plantsci.2026.112996
Gene,RBOHA,PARTICIPATES_IN,Process,polymerization/transport context of lignification
Gene,RBOHA,SOURCE_FROM,Species,Medicago truncatula
Gene,RBOHC,AFFECTS,Metabolite,H2O2
Gene,RBOHC,APPLIED_IN,Species,Gossypium hirsutum
Gene,RBOHC,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,RBOHC,IN_PAPER,Paper,10.1093/jxb/erw027
Gene,RBOHC,PARTICIPATES_IN,Process,ROS generation controlling ion efflux and water uptake signaling
Gene,RBOHC,SOURCE_FROM,Species,Gossypium hirsutum
Gene,RBOHD,AFFECTS,Metabolite,Hydrogen peroxide
Gene,RBOHD,AFFECTS,Metabolite,Reactive oxygen species (ROS; superoxide/H2O2)
Gene,RBOHD,AFFECTS,Metabolite,lignin
Gene,RBOHD,AFFECTS,Metabolite,reactive oxygen species
Gene,RBOHD,APPLIED_IN,Species,Arabidopsis thaliana
Gene,RBOHD,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RBOHD,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,RBOHD,IN_PAPER,Paper,10.1073/pnas.1221294110
Gene,RBOHD,IN_PAPER,Paper,10.1104/pp.111.175737
Gene,RBOHD,IN_PAPER,Paper,10.1111/j.1365-3040.2011.02425.x
Gene,RBOHD,IN_PAPER,Paper,10.1111/jipb.13020
Gene,RBOHD,IN_PAPER,Paper,10.1111/tpj.13391
Gene,RBOHD,PARTICIPATES_IN,Process,ROS generation during immunity
Gene,RBOHD,PARTICIPATES_IN,Process,ROS production
Gene,RBOHD,PARTICIPATES_IN,Process,ROS production and vascular signaling affecting root-to-shoot Cd translocation
Gene,RBOHD,PARTICIPATES_IN,Process,ROS signaling controlling inducible lignin biosynthesis and negative regulation of jasmonate accumulation
Gene,RBOHD,PARTICIPATES_IN,Process,ROS signaling downstream of H2S
Gene,RBOHD,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,RBOHD/RBOHF,AFFECTS,Metabolite,Methionine
Gene,RBOHD/RBOHF,AFFECTS,Metabolite,Starch
Gene,RBOHD/RBOHF,APPLIED_IN,Species,Arabidopsis thaliana
Gene,RBOHD/RBOHF,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,RBOHD/RBOHF,IN_PAPER,Paper,10.1104/pp.112.194498
Gene,RBOHD/RBOHF,PARTICIPATES_IN,Process,Methionine biosynthesis under salt stress
Gene,RBOHD/RBOHF,PARTICIPATES_IN,Process,ROS-linked osmosensitive regulation of carbohydrate redistribution during cellulose biosynthesis inhibition
Gene,RBOHD/RBOHF,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,RBOHF,AFFECTS,Metabolite,lignin
Gene,RBOHF,AFFECTS,Metabolite,reactive oxygen species
Gene,RBOHF,APPLIED_IN,Species,Arabidopsis thaliana
Gene,RBOHF,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RBOHF,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,RBOHF,IN_PAPER,Paper,10.1104/pp.111.175737
Gene,RBOHF,IN_PAPER,Paper,10.1111/jipb.13020
Gene,RBOHF,PARTICIPATES_IN,Process,ROS signaling controlling inducible lignin biosynthesis and modulation of jasmonate accumulation
Gene,RBOHF,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,RBOHs,AFFECTS,Metabolite,Reactive oxygen species (ROS)
Gene,RBOHs,APPLIED_IN,Species,Raphanus sativus
Gene,RBOHs,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RBOHs,IN_PAPER,Paper,10.1016/j.plaphy.2025.109641
Gene,RBOHs,SOURCE_FROM,Species,Raphanus sativus
Gene,RBP47B,AFFECTS,Metabolite,glutathione redox state / glutathionylated proteins
Gene,RBP47B,APPLIED_IN,Species,Arabidopsis thaliana
Gene,RBP47B,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,RBP47B,IN_PAPER,Paper,10.1016/j.molp.2025.12.018
Gene,RBP47B,PARTICIPATES_IN,Process,glutathionylation-coupled stress granule assembly and redox buffering/proteostasis
Gene,RBP47B,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,RC1G0363600 (WRKY),AFFECTS,Metabolite,"Cyanidin 3,5-O-diglucoside"
Gene,RC1G0363600 (WRKY),APPLIED_IN,Species,Rosa chinensis
Gene,RC1G0363600 (WRKY),BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,RC1G0363600 (WRKY),IN_PAPER,Paper,10.1186/s12870-023-04057-6
Gene,RC1G0363600 (WRKY),PARTICIPATES_IN,Process,Anthocyanin biosynthesis regulatory activation
Gene,RC1G0363600 (WRKY),SOURCE_FROM,Species,Rosa chinensis
Gene,RC6G0470600 (DFR),AFFECTS,Metabolite,"Cyanidin 3,5-O-diglucoside"
Gene,RC6G0470600 (DFR),APPLIED_IN,Species,Rosa chinensis
Gene,RC6G0470600 (DFR),BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RC6G0470600 (DFR),IN_PAPER,Paper,10.1186/s12870-023-04057-6
Gene,RC6G0470600 (DFR),SOURCE_FROM,Species,Rosa chinensis
Gene,RC7G0019000 (MYB),AFFECTS,Metabolite,"Cyanidin 3,5-O-diglucoside"
Gene,RC7G0019000 (MYB),APPLIED_IN,Species,Rosa chinensis
Gene,RC7G0019000 (MYB),BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,RC7G0019000 (MYB),IN_PAPER,Paper,10.1186/s12870-023-04057-6
Gene,RC7G0019000 (MYB),PARTICIPATES_IN,Process,Anthocyanin biosynthesis
Gene,RC7G0019000 (MYB),SOURCE_FROM,Species,Rosa chinensis
Gene,RC7G0058400 (F3'H),AFFECTS,Metabolite,"Cyanidin 3,5-O-diglucoside"
Gene,RC7G0058400 (F3'H),APPLIED_IN,Species,Rosa chinensis
Gene,RC7G0058400 (F3'H),BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RC7G0058400 (F3'H),IN_PAPER,Paper,10.1186/s12870-023-04057-6
Gene,RC7G0058400 (F3'H),SOURCE_FROM,Species,Rosa chinensis
Gene,RC7G0212200 (ANS),AFFECTS,Metabolite,"Cyanidin 3,5-O-diglucoside"
Gene,RC7G0212200 (ANS),APPLIED_IN,Species,Rosa chinensis
Gene,RC7G0212200 (ANS),BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RC7G0212200 (ANS),IN_PAPER,Paper,10.1186/s12870-023-04057-6
Gene,RC7G0212200 (ANS),SOURCE_FROM,Species,Rosa chinensis
Gene,RCA,APPLIED_IN,Species,Hordeum vulgare
Gene,RCA,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RCA,IN_PAPER,Paper,10.1186/s12870-015-0525-9
Gene,RCA,SOURCE_FROM,Species,Hordeum vulgare
Gene,RCAR1,AFFECTS,Metabolite,Abscisic acid (ABA)
Gene,RCAR1,APPLIED_IN,Species,Arabidopsis thaliana
Gene,RCAR1,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,RCAR1,PARTICIPATES_IN,Process,ABA signaling and ABA-responsive gene expression
Gene,RCAR1,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,RCAR11,AFFECTS,Metabolite,Abscisic acid (ABA)
Gene,RCAR11,APPLIED_IN,Species,Arabidopsis thaliana
Gene,RCAR11,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,RCAR11,PARTICIPATES_IN,Process,ABA signaling and ABA-responsive gene expression
Gene,RCAR11,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,RCAR3,AFFECTS,Metabolite,Abscisic acid (ABA)
Gene,RCAR3,APPLIED_IN,Species,Arabidopsis thaliana
Gene,RCAR3,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,RCAR3,PARTICIPATES_IN,Process,ABA signaling and ABA-responsive gene expression
Gene,RCAR3,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,RCAR35_2538,AFFECTS,Metabolite,Starch
Gene,RCAR35_2538,APPLIED_IN,Species,Hordeum vulgare
Gene,RCAR35_2538,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,RCAR35_2538,IN_PAPER,Paper,10.1093/jxb/err017
Gene,RCAR35_2538,PARTICIPATES_IN,Process,ABA perception and signaling linked to grain starch metabolism under drought
Gene,RCAR35_2538,SOURCE_FROM,Species,Hordeum vulgare
Gene,RCCR,AFFECTS,Metabolite,Chlorophyll
Gene,RCCR,AFFECTS,Metabolite,Non-fluorescent chlorophyll catabolites (NCCs)
Gene,RCCR,AFFECTS,Metabolite,chlorophyll
Gene,RCCR,APPLIED_IN,Species,Citrus sinensis
Gene,RCCR,APPLIED_IN,Species,Cucumis sativus
Gene,RCCR,APPLIED_IN,Species,Lolium perenne
Gene,RCCR,APPLIED_IN,Species,Lolium temulentum
Gene,RCCR,APPLIED_IN,Species,Nicotiana benthamiana
Gene,RCCR,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RCCR,IN_PAPER,Paper,10.1016/j.jplph.2012.02.001
Gene,RCCR,IN_PAPER,Paper,10.1016/j.jplph.2020.153195
Gene,RCCR,IN_PAPER,Paper,10.1093/jexbot/53.370.801
Gene,RCCR,IN_PAPER,Paper,10.1104/pp.107.111740
Gene,RCCR,IN_PAPER,Paper,10.1111/plb.13079
Gene,RCCR,SOURCE_FROM,Species,Citrus sinensis
Gene,RCCR,SOURCE_FROM,Species,Cucumis sativus
Gene,RCCR,SOURCE_FROM,Species,Lolium perenne
Gene,RCCR,SOURCE_FROM,Species,Nicotiana benthamiana
Gene,RCKT1,AFFECTS,Metabolite,Rhamnogalacturonan-II sidechain C Kdo-containing RG-II
Gene,RCKT1,APPLIED_IN,Species,Arabidopsis thaliana
Gene,RCKT1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RCKT1,IN_PAPER,Paper,10.1093/plphys/kiae116
Gene,RCKT1,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,RCN1,AFFECTS,Metabolite,Isoprenoids
Gene,RCN1,APPLIED_IN,Species,Arabidopsis thaliana
Gene,RCN1,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,RCN1,IN_PAPER,Paper,10.1105/tpc.111.086470
Gene,RCN1,PARTICIPATES_IN,Process,HMGR dephosphorylation-related repression and salt/root response
Gene,RCN1,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,RCP1,AFFECTS,Metabolite,Zeaxanthin
Gene,RCP1,AFFECTS,Metabolite,carotenoid pigmentation
Gene,RCP1,AFFECTS,Metabolite,carotenoids
Gene,RCP1,APPLIED_IN,Species,Mimulus lewisii
Gene,RCP1,APPLIED_IN,Species,Paphiopedilum armeniacum
Gene,RCP1,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,RCP1,IN_PAPER,Paper,10.1105/tpc.20.00106
Gene,RCP1,IN_PAPER,Paper,10.1111/nph.13647
Gene,RCP1,IN_PAPER,Paper,10.1186/s12864-025-11648-0
Gene,RCP1,PARTICIPATES_IN,Process,Carotenoid biosynthetic gene expression in floral nectar guides
Gene,RCP1,PARTICIPATES_IN,Process,carotenoid biosynthesis gene regulation
Gene,RCP1,PARTICIPATES_IN,Process,carotenoid biosynthesis/pigmentation during flower development
Gene,RCP1,PARTICIPATES_IN,Process,transcriptional control of carotenoid biosynthesis; indirect repression/crosstalk affecting anthocyanin biosynthesis
Gene,RCP1,SOURCE_FROM,Species,Mimulus lewisii
Gene,RCP1,SOURCE_FROM,Species,Paphiopedilum armeniacum
Gene,RCS1,AFFECTS,Metabolite,Cysteine; sulfur-containing detoxification compounds
Gene,RCS1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RCS1,SOURCE_FROM,Species,Oryza sativa
Gene,RD20,AFFECTS,Metabolite,13-HOT
Gene,RD20,APPLIED_IN,Species,Arabidopsis thaliana
Gene,RD20,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RD20,IN_PAPER,Paper,10.1104/pp.114.245316
Gene,RD20,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,RD21A,APPLIED_IN,Species,Arabidopsis thaliana
Gene,RD21A,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RD21A,IN_PAPER,Paper,10.1105/tpc.18.00830
Gene,RD21A,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,RD26,AFFECTS,Metabolite,Fatty acid phytyl esters
Gene,RD26,APPLIED_IN,Species,Arabidopsis thaliana
Gene,RD26,APPLIED_IN,Species,Vitis spp.
Gene,RD26,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,RD26,IN_PAPER,Paper,10.1016/j.phytochem.2008.02.011
Gene,RD26,IN_PAPER,Paper,Not reported in provided content
Gene,RD26,PARTICIPATES_IN,Process,Storage deposition/detoxification of free phytol as fatty acid phytyl esters
Gene,RD26,PARTICIPATES_IN,Process,Stress-responsive transcriptional regulation
Gene,RD26,PARTICIPATES_IN,Process,stress-responsive transcriptional program
Gene,RD26,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,RD26,SOURCE_FROM,Species,Vitis spp.
Gene,RDN1,AFFECTS,Metabolite,Tri-arabinosylated CLE signaling peptide enabling AON
Gene,RDN1,APPLIED_IN,Species,Medicago truncatula
Gene,RDN1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RDN1,IN_PAPER,Paper,10.1111/nph.15019
Gene,RDN1,SOURCE_FROM,Species,Medicago truncatula
Gene,RDN2,AFFECTS,Metabolite,Tri-arabinosylated MtCLE13 peptide
Gene,RDN2,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,RDN2,IN_PAPER,Paper,10.1111/nph.15019
Gene,RDN2,PARTICIPATES_IN,Process,Post-translational modification of CLE peptide signal for AON
Gene,RDN2,SOURCE_FROM,Species,Medicago truncatula
Gene,RDP3,AFFECTS,Metabolite,redistributed sulfur metabolites
Gene,RDP3,APPLIED_IN,Species,Chlamydomonas reinhardtii
Gene,RDP3,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RDP3,IN_PAPER,Paper,10.1105/tpc.110.074138
Gene,RDP3,SOURCE_FROM,Species,Chlamydomonas reinhardtii
Gene,RDR1,AFFECTS,Metabolite,C29 alkane / cuticular wax alkanes
Gene,RDR1,APPLIED_IN,Species,Arabidopsis thaliana
Gene,RDR1,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,RDR1,IN_PAPER,Paper,10.1104/pp.19.01002
Gene,RDR1,PARTICIPATES_IN,Process,post-transcriptional regulation of wax alkane biosynthesis
Gene,RDR1,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,RDR6,AFFECTS,Metabolite,C29 alkane / cuticular wax alkanes
Gene,RDR6,AFFECTS,Metabolite,amino acids
Gene,RDR6,AFFECTS,Metabolite,anthocyanins
Gene,RDR6,AFFECTS,Metabolite,tocopherol
Gene,RDR6,APPLIED_IN,Species,Arabidopsis thaliana
Gene,RDR6,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,RDR6,IN_PAPER,Paper,10.1016/j.cell.2005.11.035
Gene,RDR6,IN_PAPER,Paper,10.1038/s41467-020-16289-3
Gene,RDR6,IN_PAPER,Paper,10.1038/s41586-020-2231-y
Gene,RDR6,IN_PAPER,Paper,10.1104/pp.19.01002
Gene,RDR6,IN_PAPER,Paper,10.7554/eLife.37434
Gene,RDR6,PARTICIPATES_IN,Process,Epigenetic repression of ALN transcription controlling seed dormancy
Gene,RDR6,PARTICIPATES_IN,Process,amplification of 22-nt siRNA silencing impacting nitrate assimilation
Gene,RDR6,PARTICIPATES_IN,Process,central carbon metabolism homeostasis and flavonoid biosynthesis flux
Gene,RDR6,PARTICIPATES_IN,Process,nat-siRNA amplification/biogenesis controlling P5CDH repression and proline accumulation
Gene,RDR6,PARTICIPATES_IN,Process,post-transcriptional regulation of wax alkane biosynthesis
Gene,RDR6,PARTICIPATES_IN,Process,"posttranscriptional silencing of CHLSYN, indirectly affecting precursor partitioning into tocopherol biosynthesis"
Gene,RDR6,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,REB1/RHD1 (UGE4),AFFECTS,Metabolite,Galactosylated xyloglucan
Gene,REB1/RHD1 (UGE4),APPLIED_IN,Species,Arabidopsis thaliana
Gene,REB1/RHD1 (UGE4),BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,REB1/RHD1 (UGE4),SOURCE_FROM,Species,Arabidopsis thaliana
Gene,RED1,AFFECTS,Metabolite,artemisinin
Gene,RED1,APPLIED_IN,Species,Artemisia annua
Gene,RED1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,RED1,IN_PAPER,Paper,10.1016/j.plaphy.2018.10.010
Gene,RED1,IN_PAPER,Paper,10.1186/1471-2229-11-45
Gene,RED1,SOURCE_FROM,Species,Artemisia annua
Gene,REF,AFFECTS,Metabolite,natural rubber
Gene,REF,APPLIED_IN,Species,Hevea brasiliensis
Gene,REF,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,REF,SOURCE_FROM,Species,Hevea brasiliensis
Gene,REF1,AFFECTS,Metabolite,Hydroxycinnamoyl esters
Gene,REF1,AFFECTS,Metabolite,Sinapic acid; ferulic acid; sinapoylmalate; sinapoylcholine; feruloylmalate
Gene,REF1,AFFECTS,Metabolite,Sinapine
Gene,REF1,APPLIED_IN,Species,Arabidopsis thaliana
Gene,REF1,APPLIED_IN,Species,Camelina sativa
Gene,REF1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,REF1,IN_PAPER,Paper,10.1104/pp.15.00355
Gene,REF1,IN_PAPER,Paper,10.1105/tpc.012856
Gene,REF1,IN_PAPER,Paper,10.1111/pbi.70450
Gene,REF1,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,REF1,SOURCE_FROM,Species,Camelina sativa
Gene,REF2,AFFECTS,Metabolite,camalexin; aliphatic glucosinolates; sinapate-related phenylpropanoids
Gene,REF2,AFFECTS,Metabolite,sinapoylmalate
Gene,REF2,APPLIED_IN,Species,Arabidopsis thaliana
Gene,REF2,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,REF2,IN_PAPER,Paper,10.1111/j.1365-313X.2005.02416.x
Gene,REF2,IN_PAPER,Paper,10.1111/nph.16108
Gene,REF2,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,REF3,AFFECTS,Metabolite,Broad phenylpropanoid products
Gene,REF3,APPLIED_IN,Species,Arabidopsis thaliana
Gene,REF3,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,REF3,IN_PAPER,Paper,10.1046/j.1365-313X.2002.01441.x
Gene,REF3,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,REF3/C4H,AFFECTS,Metabolite,ubiquinone
Gene,REF3/C4H,APPLIED_IN,Species,Arabidopsis thaliana
Gene,REF3/C4H,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,REF3/C4H,IN_PAPER,Paper,10.1104/pp.19.00460
Gene,REF3/C4H,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,REF4,AFFECTS,Metabolite,phenylpropanoids; anthocyanins; sinapoylmalate; sinapoylglucose
Gene,REF4,APPLIED_IN,Species,Arabidopsis thaliana
Gene,REF4,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,REF4,IN_PAPER,Paper,10.1074/jbc.M111.312298
Gene,REF4,PARTICIPATES_IN,Process,Biosynthesis/homeostatic repression of general phenylpropanoid pathway
Gene,REF4,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,REF5,AFFECTS,Metabolite,sinapoylmalate
Gene,REF5,APPLIED_IN,Species,Arabidopsis thaliana
Gene,REF5,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,REF5,IN_PAPER,Paper,10.1111/nph.16108
Gene,REF5,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,REF5/CYP83B1,AFFECTS,Metabolite,Indole glucosinolates; sinapoylmalate
Gene,REF5/CYP83B1,APPLIED_IN,Species,Arabidopsis thaliana
Gene,REF5/CYP83B1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,REF5/CYP83B1,IN_PAPER,Paper,10.1105/tpc.15.00218
Gene,REF5/CYP83B1,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,REF6,AFFECTS,Metabolite,abscisic acid (ABA)
Gene,REF6,APPLIED_IN,Species,Arabidopsis thaliana
Gene,REF6,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,REF6,IN_PAPER,Paper,10.1093/jxb/erq238
Gene,REF6,IN_PAPER,Paper,10.1104/pp.20.01378
Gene,REF6,PARTICIPATES_IN,Process,ABA catabolism during seed development and germination
Gene,REF6,SOURCE_FROM,Species,Arabidopsis thaliana
Gene,REF6/ELF6/JMJ13,AFFECTS,Metabolite,Cytokinin (iP- and tZ-type)
Gene,REF6/ELF6/JMJ13,APPLIED_IN,Species,Arabidopsis thaliana
Gene,REF6/ELF6/JMJ13,BELONGS_TO_TYPE,GeneType,RegulationGene
